Hour,Sensor_ID,Temperature,Light_Intensity,Status
16,S3,31.48003214949459,263.52739894661096,1
15,S3,33.18000952220894,261.5203869831373,1
12,S3,32.70566728630524,242.45468645985457,1
3,S1,25.74659555243509,398.60602799336766,0
9,S3,28.69743715275253,231.6446318897409,1
6,S2,21.97582210430789,395.5177538369985,0
5,S1,19.96067132261577,415.2803135938783,0
15,S3,31.108896192976147,252.16332217899668,1
10,S4,30.4223015005174,267.8327081039584,1
5,S2,18.585284084814106,416.53617268492286,0
4,S1,19.256197714137286,379.12972981397934,0
2,S1,22.208402207903752,402.6044226333356,0
10,S4,32.636745879029334,255.46569162862252,1
5,S2,19.96835636204321,380.3293029641285,0
10,S4,29.31988621927838,255.9452612696796,1
13,S4,30.61613735532272,263.1588726704612,1
14,S3,30.7186300130048,239.8278814209984,1
15,S3,26.648630701927527,250.0404195782316,1
6,S2,20.407948286393022,390.5449312005727,0
4,S1,21.126471525523566,396.50560672783047,0
11,S3,31.20298616423497,264.0729970653459,1
1,S1,23.09346713640276,395.8403307205264,0
6,S2,23.90574909440588,392.8777923635095,0
17,S4,30.491915016664905,266.31115097455586,1
11,S3,30.75183050992501,238.4358835622712,1
13,S3,28.840745094889648,245.05798450837293,1
10,S3,36.08451568102159,253.24636790429403,1
7,S1,23.99662179629592,409.7531245847798,0
10,S3,32.87117583338368,251.2936767101081,1
1,S2,21.39364043433145,419.1141908713972,0
13,S3,32.526491843453165,243.69000644106032,1
5,S1,21.15847641263789,420.4207604014375,0
17,S3,30.249279277830407,251.33789062865105,1
5,S2,23.794132393774262,397.9964742220584,0
15,S4,29.52270774577185,247.28594939835503,1
13,S3,33.70037310769675,244.10552681360303,1
6,S1,22.04493178562409,418.9776701674598,1
7,S2,26.04721243845928,411.9170749710706,0
9,S4,29.6229290920778,251.9742304769258,1
0,S1,19.95162635134159,395.4884114159101,0
3,S1,21.4824078746658,405.0558924183587,0
16,S3,35.0766608781051,252.0838231251962,1
13,S3,31.71426682931604,243.82921790789564,1
2,S1,23.01567151257925,412.9587178186301,0
14,S4,37.13130314967126,254.7059891350336,1
17,S4,32.55196898582494,254.4793067337939,1
16,S3,34.22654462547879,247.30260275424908,1
10,S3,31.829853650349737,222.0491293405808,1
4,S1,23.17710653954144,398.4828556642277,0
9,S4,31.8090547114278,263.6160723631675,1
2,S2,23.43637145141587,393.6724497011496,0
13,S3,33.93594748854867,244.69199521205115,1
0,S1,22.814104574249072,413.8634939726284,0
17,S4,31.62593274225056,261.9629754384314,1
16,S3,31.98403759129659,244.1570497031952,1
5,S2,22.59750581673137,398.0573086802148,0
5,S2,23.838457869150407,404.91207665412,0
17,S4,30.17241329683296,250.7274332869723,1
11,S4,34.01571379490983,234.58232075295203,1
5,S2,25.544503193339487,401.5697296096843,0
9,S4,35.4222145833541,245.9322478370611,1
13,S4,31.31044510928221,251.15831949009564,1
14,S3,33.034460100554774,253.53006180546492,1
10,S4,29.17840061274589,260.19343267248684,1
3,S1,22.1791613625105,386.6327456112407,0
16,S4,32.08112909619072,255.4119300730043,1
1,S1,20.42443249618352,408.4073448212955,0
11,S4,33.98591426090593,242.17242991120625,1
1,S2,20.164994357971477,391.550585614065,0
5,S2,21.016727628735904,389.48690088360655,0
10,S3,33.94673190497123,248.82401547341868,1
3,S2,22.076475989920056,405.7200627830047,0
14,S3,31.37117043326645,257.2817274954722,1
13,S4,31.930668860524783,251.49806306941085,1
14,S4,28.26019463416717,242.79857399839693,1
6,S1,21.28594159838678,385.7702507473833,0
2,S1,23.26944293712354,402.2228985580085,0
14,S3,35.40313214010571,233.87690264020583,1
1,S1,22.542990621651292,399.0815523566504,0
17,S3,31.44223272505366,247.29485118095803,1
15,S3,33.93846117522395,255.8902416992572,1
0,S2,20.61891789536748,387.20969263780216,0
9,S3,33.8722048703939,266.86093154338994,1
15,S3,30.604341423492205,264.6778330537124,1
0,S1,20.7755265309845,404.7263034584341,0
13,S3,30.81247688719733,246.69830332059055,1
15,S3,27.41211683030696,256.21390336538303,1
16,S4,33.35570794968206,256.4960944009856,1
13,S4,27.872229906491015,262.6385383991012,1
17,S3,34.62416883221445,250.36619926358225,1
12,S3,31.14658726453842,250.33216563013147,1
1,S2,22.588448258026983,405.3762990294988,0
7,S2,19.980538590580124,412.79464931657753,0
13,S4,29.945765151562437,227.22437393150915,1
5,S1,20.056771922978697,417.2469664976111,0
9,S4,31.71550314272043,270.24868940495844,1
6,S1,24.472186350420877,398.035334165719,0
17,S3,34.43585428394903,251.2647567548837,1
3,S1,22.973003287652404,385.94810153196426,0
0,S1,24.47656614286727,398.1310384183802,0
3,S2,22.911775544163216,392.6904372428453,0
16,S3,32.202620566442505,252.1114021307696,1
13,S3,32.78622931211607,247.7062431263525,1
3,S2,20.432468668827205,397.2000669812552,0
2,S2,21.78539571199154,404.3597538950005,0
4,S1,20.928397073895404,403.1952467078296,0
10,S4,30.82446819005768,250.64538063009724,1
5,S1,18.24015122972191,401.8125116260205,0
12,S3,35.29076366541427,246.2894328519961,1
1,S1,21.648291191135858,404.0805284683676,0
4,S1,20.5101947103871,396.4332686582013,0
0,S2,23.775310851747676,408.1079864559171,0
1,S1,20.085698170209916,401.755362295786,0
12,S4,35.31788060686313,249.23143809952944,1
13,S3,32.31547041522336,233.761946885276,1
4,S1,19.123444043365268,393.8783308284518,0
3,S2,21.58137236084128,412.9064446092255,0
1,S1,17.50622133203079,389.6804475790556,0
1,S1,21.389550591290664,403.6873314731752,0
11,S4,33.338832382373774,252.3424404203927,0
17,S3,32.270106331624454,276.30615009851874,1
7,S2,22.21711941155305,398.5103069023271,0
10,S3,30.60006932791893,246.43602992679396,1
10,S4,34.58109645153591,241.39492748899784,1
2,S1,24.40082781588885,397.12552480599646,0
11,S3,28.217152216300185,256.7587060223028,1
6,S2,25.02230986049469,403.29106778710127,0
14,S4,31.40373884146831,247.4087478936715,1
6,S2,23.116653825043446,406.2952958422181,0
7,S1,23.29656086768772,401.0575379127148,0
1,S2,24.74569694935306,412.2921478429705,0
15,S3,31.43283775571693,262.7908386944242,1
7,S2,21.42799155623978,413.8453204759391,0
6,S2,19.8296989468844,386.33141636719176,0
5,S1,24.145014674619603,407.4500531287728,0
4,S1,19.724628659150365,392.22628515154094,0
14,S4,28.250543438877184,238.66831504127936,1
1,S2,16.817915415710182,394.8680363548661,0
11,S3,29.313059440940883,246.17747752428124,0
10,S4,30.035453493043693,259.1394046932299,1
17,S4,32.452526633137616,249.11600083205929,1
2,S2,22.340832444750976,398.4095478959995,0
10,S3,30.48303680175038,238.5883418434035,1
2,S2,23.556722152333275,380.9219244212261,0
2,S1,22.39789629359299,399.7772102081629,0
9,S3,32.51991598728738,257.0388092782426,1
0,S2,19.61214998720189,397.7752510322173,0
17,S3,33.054619386799125,251.8663265651274,1
4,S1,21.550288036383844,384.51039474946526,0
3,S1,22.04843891334552,408.4677077521649,0
16,S4,32.45553400280974,257.6010803081469,1
7,S2,20.052907600591062,418.5770234353773,0
2,S2,21.986957369541084,384.6953859025662,0
12,S4,35.4793305039409,249.3178370826876,1
6,S1,20.05094139065872,404.5122531931851,0
14,S4,33.76183033806649,251.9376457864482,1
11,S4,31.14044814769396,242.218185216245,1
1,S1,24.34624927517328,401.9548173155329,0
15,S3,30.067241812415865,247.40347591705304,1
9,S3,33.08288819877947,236.75083980577537,1
14,S4,32.58668708385446,249.8530624697444,1
14,S3,34.08508318418502,252.7059771611565,1
13,S3,31.967365575307955,243.1768892779287,1
5,S2,18.45393506358624,395.22354417396,0
17,S3,33.475251860261004,244.75651383751645,0
7,S1,20.79051067092357,397.0575749436354,0
0,S1,25.00266730391097,388.6993066095964,0
7,S2,22.86384508934788,384.0240083040457,0
5,S2,21.071191475381223,404.64369863546574,0
9,S3,32.236622296233335,243.1186293784841,1
4,S1,21.38158184590027,396.6987990603355,0
3,S2,23.910610417141022,384.5269601106164,0
0,S2,22.9819499032765,383.60515837474566,0
11,S3,37.57209987562665,253.08852648787152,0
10,S3,26.021213957673574,256.1347193669178,1
4,S2,20.217615549169427,404.1644603810145,0
5,S2,23.00356547233509,385.230750724681,0
3,S2,21.67386607211247,398.1684952894671,0
10,S4,35.38366967504917,254.43290926607423,1
12,S3,30.97277739557212,248.12798630891524,1
11,S3,32.46572122392915,247.9747700253092,1
14,S4,29.927270231735807,235.9780401424396,1
15,S3,30.89856642376285,250.37523261593196,1
7,S2,22.20371259052397,396.6087772072996,0
2,S2,20.093342783482576,403.6141731727311,0
7,S2,21.925926405903176,401.34296497247794,0
7,S1,25.39991474915276,398.8918743972091,0
15,S4,34.36784096770275,263.9033318353217,1
15,S4,31.263100249267943,248.835951005389,1
6,S1,25.346904180597075,416.1477879070985,0
15,S4,31.166229439894973,228.35863232987,1
15,S3,31.65103098676595,245.71136599302733,1
3,S1,25.799763869790432,408.3019181186261,0
9,S3,28.510870096203927,249.7115027986573,1
11,S4,31.92921984365235,259.01206780492305,1
0,S1,20.32158066532199,399.35811822891503,0
6,S1,22.00675101319432,404.4863576451453,0
11,S3,30.50614461325561,252.57237750676524,1
10,S4,33.544629168881414,242.62444035353028,1
7,S1,18.26692676585388,386.0288181488701,0
4,S2,23.46152823813305,398.7794286787872,0
5,S2,21.11343549761698,405.3481733634591,0
1,S1,22.38921491047449,407.21135362545584,0
12,S4,32.62890164458131,243.96014140784123,1
14,S4,29.325849784224324,243.11275843475727,1
2,S2,22.34367867958706,393.5017311450256,0
2,S2,23.04502821053152,396.743889478515,0
16,S3,33.44833448175433,247.0038255108924,1
17,S3,35.14719927846517,255.89503049877248,1
0,S1,22.557988324447603,408.8523148298899,0
14,S3,29.94907265097769,253.9412889589211,1
2,S2,16.11922273067144,399.1912150213454,0
9,S4,33.508124254462246,239.9004579732384,1
2,S2,21.480906644832167,407.5749514933749,0
14,S4,35.347053683435185,233.16294374634015,1
4,S2,20.493164259307637,403.8298898474093,0
15,S3,29.621955881548036,251.1139085350496,1
12,S3,33.2803392722461,253.48570744295077,1
16,S4,31.25913479717912,257.8187984260412,1
7,S2,23.30304398267901,411.4603014414207,0
1,S2,21.83312406041928,396.069472429386,0
1,S1,23.58125119832554,391.7180372703477,0
15,S3,31.552393897898074,264.65354707528616,1
6,S2,22.038295554831503,403.326075103242,0
0,S2,22.31038136771796,399.64174421293535,0
6,S2,21.09581933433384,378.6740437384517,0
7,S2,24.253410273655167,401.7775010626803,0
7,S2,22.857633000661146,398.14154247807255,0
5,S2,26.421046003182703,395.1469416463213,0
15,S4,33.102668432179485,221.8338919998273,1
13,S3,30.90436952654681,249.4888273652336,1
15,S4,32.399014652877774,240.1249720653053,1
15,S3,32.95362719004921,236.71979140875771,1
14,S4,31.969523906999825,247.8348938190063,1
10,S3,31.38488652963748,268.32950525953754,1
10,S4,32.791470924930096,245.09476347468427,1
3,S1,22.752819052195036,391.76064513028,0
3,S2,19.18736507265633,391.3829692974374,0
15,S3,29.327994215130143,253.0722104429569,1
1,S2,21.261445721507595,386.0421079780752,0
11,S4,29.93105728596493,246.80023470648976,1
0,S2,26.048619246573704,412.18194711754256,0
11,S4,33.20251592408727,241.87424217689195,1
14,S4,30.18638454794628,246.3610621049108,1
15,S4,30.696385243852585,246.30872726927507,1
14,S3,29.14777256571379,259.76373672979486,1
5,S1,23.069258172244872,402.0636177132545,0
1,S2,23.46975557209964,396.07528893939127,0
5,S1,20.27782417965286,389.0448061115444,0
10,S4,30.76673288028909,249.58756293360943,1
11,S3,33.164753891905505,252.2505788525794,1
11,S3,35.53867464680125,259.5111630730232,1
12,S3,36.74320716033554,267.7102115039806,1
3,S2,23.694843354300843,415.23238621712255,0
0,S1,22.702896415083167,405.1149957536186,0
5,S1,21.96147924053121,380.2177475062519,0
4,S2,21.72510297074461,391.1893166333871,0
17,S3,35.32218782379343,252.4825979649048,1
0,S1,23.04224485675868,401.5669372824652,0
10,S3,31.533806157925703,252.9923646191844,1
13,S4,31.847338399918463,232.2628087541076,1
9,S3,31.235316118048694,228.05909600238752,1
0,S1,21.63420711779032,392.9310743201265,0
7,S1,23.681240053009105,399.0337632998511,0
3,S1,25.355401628152883,396.6486221882855,0
12,S3,31.00940785823786,258.6821161838556,1
4,S1,23.79007662815223,399.99686327388224,0
5,S2,20.192596278539742,388.9633017146963,0
0,S1,19.18886596164272,399.0517576871913,0
14,S4,32.94511479876765,246.37532360240576,1
5,S2,20.684330892295726,409.9016623895929,0
5,S2,21.462938704188332,396.38537233306016,0
14,S3,31.735992294291457,246.82650832603477,1
16,S3,32.58439458976668,236.11377985465012,1
6,S1,24.44713776483725,380.8835944934824,0
9,S3,30.20549014500377,232.94448409100397,1
0,S1,18.249655060708516,414.18531345148034,0
9,S3,31.03066548253312,248.8986842421731,1
12,S4,32.72821708848534,256.5284153432116,1
17,S3,33.51760186795154,241.1923980888528,1
4,S2,21.84071721750857,399.0090569975873,0
15,S4,29.57588669654688,244.71938886974263,1
6,S2,22.06830483497605,392.4029688251972,0
14,S3,29.74705375050689,247.40238344712324,1
7,S2,21.62175921844593,414.2885770781357,0
6,S2,22.04158741535081,398.7048275313656,0
12,S3,29.553722371181152,258.9359204063146,1
12,S3,31.19583704975185,252.50631674341463,1
2,S2,21.47097031737878,392.0444293205912,0
16,S4,32.28183529646951,250.86959702037169,1
7,S2,20.12132921236249,412.4689171553472,0
4,S1,26.290298255546777,401.2354769595558,0
1,S1,25.390102080861507,391.270389095463,1
0,S1,23.173387602950548,395.903134073705,0
12,S3,33.727743319104015,258.92784378226986,1
5,S2,25.49915348637388,415.6341335883211,0
14,S4,31.24812856017284,251.07748134626067,1
4,S1,21.848097952714955,408.7231538002845,0
1,S2,23.270836060418453,412.7951866976016,0
2,S2,22.369481157791448,398.4975701120174,0
5,S1,19.194789456400613,396.4858576428627,0
3,S1,20.388259867007623,392.7172779759339,0
10,S3,31.10556437054229,247.43841556778557,1
10,S3,33.18506743917449,258.1446673274851,1
11,S4,31.55504373340028,249.742830351129,0
3,S2,19.79969153405661,388.1596944177744,0
4,S2,21.67973440886672,412.7696538608819,0
5,S1,23.580743792103423,416.4337815580453,0
15,S4,30.718632726584453,251.6328605308013,1
13,S4,32.17820153340775,245.36582428883904,1
5,S2,20.786599410469407,405.9549089763926,0
5,S1,23.88154237597643,403.1615595718278,0
9,S4,34.15743810160603,271.02044755837807,1
6,S1,25.652019427093872,398.1267098159362,0
14,S4,28.14263713027432,258.4692558121268,1
0,S2,21.502617747632907,393.9601937403077,0
10,S4,29.20757637124993,241.46322591712064,1
2,S1,25.61861269946622,406.18886298023153,0
3,S2,19.10070956060294,410.0163182520856,0
11,S4,30.208008293660427,255.14145826406047,1
2,S2,23.11538212145025,422.1253103939724,0
10,S3,33.1447704646158,255.2530746250215,1
0,S2,23.164195406937232,395.368386379146,0
3,S1,22.16399111282712,381.09989828817055,0
12,S4,30.465238387115384,261.3400050081475,1
10,S3,32.00144181387195,240.11262681580183,1
13,S4,34.252695064869954,245.5086825904556,1
15,S3,32.507413438983626,247.24084529563825,1
16,S4,32.709747605872096,236.6321479891632,1
6,S2,19.8255081222744,382.2893144691191,0
11,S3,32.92452492890841,237.564149221928,1
7,S1,24.906521326642068,414.4730569939181,0
11,S3,30.653629527073825,261.5489114263539,1
6,S2,22.762316769765555,397.6344471278105,0
4,S2,19.23791079369245,400.866976994144,0
4,S1,19.85628553391969,410.0713333647316,0
1,S2,19.90617803463612,399.5448775469876,0
5,S1,21.91435323737685,398.8651935411786,0
3,S1,22.140104326226364,383.314007411218,0
9,S4,31.42488377969773,253.62969292396667,1
14,S3,33.58330841218705,263.62064956927475,1
3,S1,19.486986211441486,379.3491695374368,0
14,S3,30.84129233432468,246.2725775597131,1
14,S3,33.942843729632415,251.5917711592258,1
3,S1,19.71662177173299,399.0636381126083,0
15,S4,34.24565098777055,244.94097059607637,1
0,S2,20.07248214757878,403.01700008901736,0
6,S2,24.955060162110524,395.2887534818212,0
13,S3,31.34099239872775,248.3876474532073,1
12,S3,34.37528227871781,231.3007270495192,1
0,S1,18.972571214774344,389.74247316359725,0
14,S4,31.569187744058013,255.7629965304051,1
4,S2,19.621176214265343,407.8213000153146,0
4,S2,22.16765325585872,409.577916144729,0
2,S1,20.56169336151516,390.1769641962268,0
9,S3,32.00792256184918,261.387180678561,1
9,S4,35.063284932298075,249.4186270550077,1
0,S1,20.15628037374937,413.9345452752443,0
16,S4,33.47909041439188,270.10268379836555,1
0,S1,23.017450046459867,403.6166106124701,0
7,S2,22.924121786503797,394.4944806829152,0
0,S2,22.695352967076676,410.0182485368194,0
10,S3,32.78446135110913,245.99718728797063,1
16,S3,32.93351040967716,249.79760278702355,1
4,S2,23.02781569931783,396.2768094706208,0
4,S2,21.373883938953693,404.2406686151845,0
15,S4,34.75521489434861,263.763341586772,1
15,S3,30.629768040714534,257.8897012504692,1
10,S3,30.438060585679693,251.8549100031849,1
10,S4,32.272349349495656,256.63841361255464,1
12,S3,32.06801850972216,263.14788491519016,1
5,S1,22.571108149715315,418.9728869477311,0
6,S1,22.75420078780437,398.88491172857056,0
16,S3,29.962126659214704,223.9942498047067,1
10,S4,31.989448805781908,244.77225051783435,1
7,S1,24.252100501544337,396.1230008359144,0
17,S4,31.313874913228677,243.02955298640575,1
9,S4,31.920115772832272,233.64321030999776,1
12,S4,33.975470202050616,250.5735126997968,1
7,S2,24.620617492239216,383.1734130587731,0
0,S1,23.290431171900117,410.2353064418534,0
13,S4,33.33924526476057,261.0618683812388,1
9,S3,34.680812840228434,242.6588994876126,1
6,S2,23.913404633589167,389.57955587756896,0
9,S3,32.450516906990195,253.7850214891752,1
9,S4,33.00652045305101,258.6484922329892,1
11,S4,31.28308898632638,255.9458380477556,1
6,S1,21.14139555096548,400.7959786237604,0
5,S1,22.133981434449744,417.5493307164724,0
0,S2,20.765493626906157,398.7627105372516,0
4,S2,18.266920097278767,388.0030247163469,0
6,S2,20.383468556718142,397.5933482546978,0
15,S3,34.32321762731428,254.70876256738435,1
3,S1,24.63519507121592,401.0940847183297,1
4,S2,20.70491638872968,417.0317260991804,0
5,S1,23.86518166374618,390.3995370472053,0
2,S2,20.363602233155387,395.8639446657836,0
10,S3,31.44797787656704,251.0028972250704,0
13,S4,30.040322454917018,253.42571831531453,1
7,S2,22.538253882490213,401.4098269961206,0
14,S3,29.727100122678596,234.18644773869943,1
7,S1,23.34636270253992,388.93706487588366,0
4,S1,23.57811337475104,398.6268903421112,0
10,S3,34.169655480312215,255.11730964269907,1
5,S2,20.2989590915814,389.4344235723975,0
7,S2,19.992085255837004,407.1054910229778,0
17,S3,34.12057728177464,247.79099749078893,1
15,S4,31.684315957919832,241.03333505666615,1
0,S2,22.337309343933452,411.0387734331626,0
12,S4,38.480278297273614,239.77863756126376,1
2,S2,23.35585174267854,377.6176876667503,0
10,S4,31.63253345046639,255.31665595938597,1
2,S1,23.386957823827988,398.5005928092089,0
4,S1,23.33668097743616,396.27324416048026,0
5,S1,21.495292995747423,381.3018366046784,0
15,S4,30.16359325429801,258.2092287910971,1
15,S4,30.33465769396211,249.32694330032285,1
6,S2,20.701444909867988,374.70439922305695,0
4,S2,20.195896891284978,392.80890548550815,0
0,S2,23.569208575796047,403.514799003522,0
7,S1,21.710962658568963,393.726865540487,0
0,S2,21.22573870042097,405.5314915637921,0
17,S3,32.754067675656025,238.91183678713452,1
12,S3,34.43291955579824,267.3017180498562,1
1,S2,20.162626977027813,371.60921340514574,0
0,S1,22.617666025197927,412.05994516546815,0
14,S4,31.7081251277734,250.91196369371428,1
15,S3,35.72251474796106,261.4971532922663,1
6,S2,21.5078750237401,406.65416823691777,0
13,S4,36.147557365606566,264.2037984802835,1
1,S2,23.231542299542284,391.68045082505546,0
16,S3,32.46139463666887,226.94354494795783,1
12,S3,33.201876761423456,235.18232777420516,1
10,S3,31.48719488893541,249.11087409096535,1
11,S3,32.48200050679449,248.55174046400413,1
3,S2,19.24076367042214,373.968629121727,0
16,S4,34.07239550202422,247.3086444840876,1
5,S2,19.77708408612593,396.3996073124302,0
14,S3,29.596823623718965,230.9951029398226,1
7,S2,20.02281778569817,400.9534419944131,0
13,S4,32.7803078800269,244.8263701085777,1
0,S2,19.76695112010268,401.3988723283913,0
13,S4,30.8925820138483,245.22994281678643,1
17,S4,34.84316571334535,260.1425485711526,1
15,S3,32.613901500225055,244.59046096520268,1
2,S2,21.594038725208687,400.7980148405873,0
10,S3,32.40445174918393,273.4029649804531,1
13,S4,27.931502280978155,248.7296309712496,1
2,S1,17.56139925450493,406.9616799715929,0
10,S3,31.017940603844025,271.9360261561007,1
3,S2,24.442067391050703,412.0026174973883,0
12,S3,31.7204021619785,251.76885839430008,1
17,S3,28.38364415493968,262.7366505413044,1
14,S4,33.324406667892376,264.6571724170406,1
2,S2,21.659630754950143,405.5655312453376,0
3,S2,18.798192043046967,402.5866114785539,0
6,S2,24.094635413242894,418.55503314794265,0
9,S4,35.49230755910212,238.8941264130996,1
9,S3,31.430175304245072,257.0486154819576,1
14,S4,31.46677397344093,247.9589087350656,1
11,S3,32.20245545566979,236.30014227533096,1
17,S3,33.255222425184904,264.7043230301253,1
2,S2,19.55211946647549,397.033925409302,0
12,S4,30.847476141943456,273.1125900494288,1
4,S2,21.80282373543148,389.0783636728191,0
4,S1,20.329714196739957,399.3531139496748,1
3,S1,19.793266787652254,395.4387917252581,0
13,S3,33.73031310024052,241.12144292522797,1
6,S2,23.213446118272365,400.3471374875256,0
6,S2,20.2657395685782,384.3214057463454,0
16,S4,32.16540000727714,249.5938697867932,1
1,S1,22.78934305964596,394.2964863358632,0
4,S1,21.085807486827456,402.2421640429079,0
15,S4,28.256058188953894,252.2860414557842,1
1,S2,21.496922227911007,391.1475131387578,0
0,S1,22.35288311055445,399.43411511100106,0
4,S1,22.676967686923383,389.6145617915603,0
17,S4,29.78874899657112,242.05937742963977,1
15,S3,31.39303274028652,247.0913482980933,1
11,S4,31.395937954434476,261.8941828446348,1
5,S1,25.075863836825107,402.1853404241095,0
1,S2,24.974492310671856,393.88614752611375,0
3,S2,22.5651599009766,414.7267067575098,1
4,S1,27.17912728403723,391.0335777268479,0
14,S4,29.871510576133552,229.37821895251847,1
1,S2,20.707545380312396,394.8060362817387,0
13,S4,34.24607859526293,246.32644191231756,1
12,S3,33.00234252897734,251.9796609997356,1
6,S1,20.90663983082547,416.6906952582633,0
11,S4,32.03915352418034,234.26502875985568,1
9,S3,30.84844449015192,221.6115966921681,1
5,S2,26.19944357833303,398.18550930752485,0
7,S2,22.38409823298006,399.3823580013987,0
11,S4,31.08779030050047,235.78535312843476,1
17,S3,32.440735097676004,246.55184869332703,1
3,S2,24.34694771497065,395.335046207718,0
17,S4,34.19639223648682,231.56933185139715,1
12,S3,31.685157332453176,260.627695995288,1
12,S3,33.74089833948261,245.41611923146317,1
17,S3,30.532913673805304,258.209819347379,1
2,S1,20.679357721053105,396.8969229461509,0
12,S4,28.69678080656343,241.2360625652524,1
9,S3,30.242105993504293,244.3561190129428,1
1,S1,20.838953100390555,412.23083067095325,0
17,S3,30.30757342942453,243.5936776986404,1
3,S2,22.17178601258666,395.1916621048802,0
15,S3,33.46056763861393,253.00150951236176,1
5,S1,18.767378783126823,401.8947982122108,0
10,S3,29.134101832765825,262.9917658086964,1
9,S4,37.44589737544861,232.35511030343096,0
11,S4,32.42049244000459,259.68681891631223,1
6,S1,23.993717546931617,379.9254313925499,0
15,S3,33.06908722691238,244.7484146930174,1
6,S1,21.38407694072192,400.5119790188109,0
14,S4,32.971431682707994,248.04797213170832,1
2,S1,21.44637340022216,409.8544968561522,0
6,S2,24.68090089204629,397.1196112607792,0
5,S2,19.27365199081438,410.5736830537823,0
0,S2,20.942766636500487,400.852094496339,0
14,S4,30.156693760443478,263.30159355354726,1
0,S1,21.723088032032454,391.75485838472326,0
12,S4,33.69828521186438,246.75105185359772,1
14,S4,30.68557658357782,243.52153951593905,1
1,S1,21.74035860053315,400.0369567184785,0
11,S4,34.569181437370275,245.63433948570332,1
6,S2,23.65019652933527,394.6854544864078,0
17,S4,36.10628036748241,261.4252356087813,1
16,S3,30.90320172178334,239.26944770376076,1
3,S2,23.951633438689417,405.1694651574837,0
5,S2,22.919944285878238,401.4125714008746,0
7,S2,20.78435602581113,393.0539963083685,0
15,S3,28.841268601273995,250.51992032174644,1
3,S2,22.963732123436984,400.2263085267687,0
2,S2,20.751309220573557,399.3736042267277,0
9,S3,31.191977138730405,250.2425455388699,1
0,S2,25.161081373136746,411.92735165416417,0
2,S1,21.94695748150188,408.1550102244426,0
9,S3,31.682697633061977,266.7393979724477,1
0,S2,21.06792699626352,400.589842215896,0
6,S1,23.097767670634727,390.1500687418298,0
16,S4,33.945822140736475,246.68005541119925,1
10,S3,36.64200799212361,227.36853209244856,1
12,S4,34.560664607743455,254.88613096416455,1
15,S3,33.64446436407868,253.70830209336208,1
4,S1,26.462600292385265,395.9692401093497,0
4,S1,21.88846184468459,406.2271122390027,0
11,S3,33.11867464905534,256.2253134393719,1
4,S2,25.601022363021706,398.0206227101532,0
2,S1,23.93079496918234,397.0251779912615,0
10,S4,33.330044938887944,247.0375080123576,1
1,S2,21.482190052591847,418.2962020171609,0
0,S2,21.361892128666764,416.763930272082,0
4,S1,19.030204063100197,389.0269747236716,0
0,S2,20.27444847191376,395.3706048797474,0
9,S3,29.88755191866393,232.6949389138091,1
3,S2,22.600948719221652,406.0412088958852,0
3,S1,19.48299017864933,407.6587827948061,0
17,S4,32.441795312162775,253.99269407614176,1
10,S3,32.46251549436817,244.91023471609296,1
9,S3,32.6180138655487,262.79039916459254,1
17,S4,33.822054617999854,252.0788037677769,1
7,S1,21.648228375135325,396.2199210098178,0
9,S4,33.65602081232694,239.4321436685012,1
2,S2,23.635532598400573,393.644421585956,0
0,S2,23.37941561049039,376.0969563253056,0
9,S4,33.23284420962947,261.9827603664464,1
0,S1,22.01284453962188,391.9717555604916,0
5,S1,21.440479663008333,396.7970219546336,0
12,S4,33.567935302433895,258.6270492199002,1
13,S4,35.9945610045693,233.13242234550447,1
7,S1,18.85899879275365,407.318707042883,0
11,S3,27.97399873538064,251.6319402465517,1
0,S1,20.780975595681436,403.9379729821625,0
0,S2,22.554753875916383,375.0672917966992,0
5,S1,22.78092969985778,378.10078295021447,0
13,S3,30.55218362169145,248.28013504591823,1
14,S4,33.72714271827162,264.1587514926461,1
3,S1,21.034512955635936,392.7039753019259,0
16,S3,31.81958564998433,235.9295146900105,1
1,S2,18.397884531694523,394.4988471706346,0
6,S1,17.407638093725524,387.7710498044444,0
12,S4,32.80783116263144,261.41558732276724,1
17,S4,29.466206574146813,235.84228986944177,0
6,S1,20.780434191361238,399.3136595391453,0
1,S1,21.734732507234853,409.0039858839506,0
17,S4,33.92920351460739,241.88446456523732,1
5,S1,20.531652402443008,397.5730125217472,0
3,S2,25.33980900870281,403.5250496835688,0
4,S2,23.172728037510183,370.0886402909928,0
1,S1,24.00116463608596,394.06188591931294,0
7,S2,19.60823387592963,381.7939669945149,0
13,S4,32.98447892892971,252.4883707875138,1
1,S1,22.28588618952741,420.4686219571956,0
10,S3,33.33189767566813,275.05265245473464,1
2,S2,22.1386886740725,403.79639648385967,0
6,S1,24.84549627219988,402.2433965677809,0
14,S3,31.12083944887552,246.6421825804587,1
10,S4,32.932891601679614,255.5508969944159,1
1,S2,20.00836921041954,401.8932830729237,0
10,S3,33.816444253191904,251.71409795903503,1
7,S2,22.876951477619453,405.9644113758175,0
2,S1,21.87481374420096,394.6115814380726,0
0,S2,23.01094031833325,387.6094729747336,0
5,S1,21.61018343929464,395.4545228125656,0
11,S4,29.503458980262398,256.1208250080378,1
1,S2,25.230751378938884,389.9778298107328,0
16,S3,28.44634867684795,258.5713033175272,1
5,S1,20.94189464530741,406.9272275511686,0
17,S4,29.784294360886975,247.13617329826613,1
